search,found,file num
"pantheon,_rome","Pantheon, Rome",268
totem,Totem,268
internal_energy,Internal energy,268
to_his_coy_mistress,To His Coy Mistress,268
wilfrid_sellars,Wilfrid Sellars,268
on_the_road,On the Road,268
einstein_on_the_beach,Einstein on the Beach,268
green_algae,Green algae,268
lumbar_puncture,Lumbar puncture,269
seagram_building,Seagram Building,269
meditations_on_first_philosophy,Meditations on First Philosophy,269
drang_nach_osten,Drang nach Osten,269
winged_victory_of_samothrace,Winged Victory of Samothrace,269
tzvetan_todorov,Tzvetan Todorov,270
the_day_of_the_locust,The Day of the Locust,270
lake_biwa,Lake Biwa,271
the_undertaker,The Undertaker,271
xyz_affair,XYZ Affair,271
lymph,Lymph,271
loving_v._virginia,Loving v. Virginia,271
critique_of_pure_reason,Critique of Pure Reason,271
giffen_good,Giffen good,272
william_walker_(filibuster),William Walker (filibuster),272
the_love_song_of_j._alfred_prufrock,The Love Song of J. Alfred Prufrock,272
north_atlantic_oscillation,North Atlantic oscillation,272
kura_river,Kura River,272
cuneiform,Cuneiform,273
lot_(biblical_person),Lot (biblical person),273
yemen,Yemen,273
eliminative_materialism,Eliminative materialism,273
hittite_language,Hittite language,273
triangle_shirtwaist_factory_fire,Triangle Shirtwaist Factory fire,274
mapp_v._ohio,Mapp v. Ohio,274
morgan_le_fay,Morgan le Fay,274
fallingwater,Fallingwater,274
aggregate_demand,Aggregate demand,274
holy_prepuce,Holy Prepuce,274
sonic_hedgehog,Sonic hedgehog,274
la_sonnambula,La sonnambula,275
l'elisir_d'amore,L'elisir d'amore,275
orfeo_ed_euridice,Orfeo ed Euridice,275
taqiyya,Taqiyya,275
maya_hero_twins,Maya Hero Twins,275
william_tell_(opera),William Tell (opera),275
london_dispersion_force,London dispersion force,275
pellagra,Pellagra,275
hansel_and_gretel_(opera),Hansel and Gretel (opera),275
epoxide,Epoxide,275
giulio_cesare,Giulio Cesare,275
john_peter_zenger,John Peter Zenger,275
muller's_ratchet,Muller's ratchet,276
l'italiana_in_algeri,L'italiana in Algeri,276
semiramide,Semiramide,276
washington_allston,Washington Allston,276
queen_of_sheba,Queen of Sheba,276
poliovirus,Poliovirus,276
uqbar,Uqbar,277
julius_nyerere,Julius Nyerere,277
the_sun_also_rises,The Sun Also Rises,277
lochner_v._new_york,Lochner v. New York,278
gutzon_borglum,Gutzon Borglum,278
armory_show,Armory Show,278
whooping_crane,Whooping crane,278
hercules_(constellation),Hercules (constellation),278
bruno_latour,Bruno Latour,279
attitude_(psychology),Attitude (psychology),279
substance_p,Substance P,279
alfred_stieglitz,Alfred Stieglitz,279
"william_j._brennan,_jr.","William J. Brennan, Jr.",280
thaddeus_stevens,Thaddeus Stevens,280
peter_and_the_wolf,Peter and the Wolf,280
lena_river,Lena River,281
inferior_good,Inferior good,281
the_last_of_the_mohicans,The Last of the Mohicans,282
epistasis,Epistasis,282
solomon_asch,Solomon Asch,282
debye_model,Debye model,282
coase_theorem,Coase theorem,282
dorr_rebellion,Dorr Rebellion,283
an_enemy_of_the_people,An Enemy of the People,283
aldosterone,Aldosterone,284
transnistria,Transnistria,284
cleavage_furrow,Cleavage furrow,284
mantle_plume,Mantle plume,285
pagliacci,Pagliacci,285
the_tales_of_hoffmann,The Tales of Hoffmann,285
les_huguenots,Les Huguenots,285
perspective_(graphical),Perspective (graphical),286
hyperventilation,Hyperventilation,286
liberty_leading_the_people,Liberty Leading the People,288
mannerheim_line,Mannerheim Line,288
cyclopropane,Cyclopropane,288
cyclohexane,Cyclohexane,288
kaon,Kaon,288
main_street_(novel),Main Street (novel),289
michael_oakeshott,Michael Oakeshott,290
winnemac_(fictional_u.s._state),Winnemac (fictional U.S. state),290
agnes_de_mille,Agnes de Mille,290
simian_immunodeficiency_virus,Simian immunodeficiency virus,291
medusa,Medusa,291
havelock_ellis,Havelock Ellis,291
founder_effect,Founder effect,291
omar_bongo,Omar Bongo,291
dandruff,Dandruff,291
polaris_(comics),Polaris (comics),292
david_lewis_(philosopher),David Lewis (philosopher),292
invisible_man,Invisible Man,293
poetics_(aristotle),Poetics (Aristotle),293
deborah,Deborah,293
sherwood_anderson,Sherwood Anderson,293
srivijaya,Srivijaya,294
meninges,Meninges,294
bonus_army,Bonus Army,294
abbas_kiarostami,Abbas Kiarostami,294
thomas_cole,Thomas Cole,295
availability_heuristic,Availability heuristic,296
captain_marvel_(dc_comics),Captain Marvel (DC Comics),296
irving_fisher,Irving Fisher,296
mythologies_(book),Mythologies (book),296
trobriand_islands,Trobriand Islands,297
a_connecticut_yankee_in_king_arthur's_court,A Connecticut Yankee in King Arthur's Court,297
the_glass_menagerie,The Glass Menagerie,298
wassily_leontief,Wassily Leontief,298
kappa_(folklore),Kappa (folklore),299
isothermal_process,Isothermal process,299
elektra_(opera),Elektra (opera),299
battle_of_plassey,Battle of Plassey,301
paul_tillich,Paul Tillich,301
institutes_of_the_christian_religion,Institutes of the Christian Religion,302
balmer_series,Balmer series,302
lyman_series,Lyman series,302
buddy_rich,Buddy Rich,303
chicago_school_(sociology),Chicago school (sociology),303
chicago_school_of_economics,Chicago school of economics,303
benedict_arnold,Benedict Arnold,303
the_mayor_of_casterbridge,The Mayor of Casterbridge,304
frederic_remington,Frederic Remington,305
norbert_elias,Norbert Elias,305
cracking_(chemistry),Cracking (chemistry),306
cardiac_muscle,Cardiac muscle,306
einstein_field_equations,Einstein field equations,307
jacquerie,Jacquerie,308
principle_of_locality,Principle of locality,308
wabash_river,Wabash River,308
euthyphro,Euthyphro,308
trent_affair,Trent Affair,308
jerry_fodor,Jerry Fodor,308
electrospray_ionization,Electrospray ionization,308
martha_graham,Martha Graham,308
crassulacean_acid_metabolism,Crassulacean acid metabolism,309
les_troyens,Les Troyens,309
piano_sonata_no._29_(beethoven),Piano Sonata No. 29 (Beethoven),309
hart_crane,Hart Crane,309
the_awakening_(chopin_novel),The Awakening (Chopin novel),310
lewis_structure,Lewis structure,310
johannes_stark,Johannes Stark,310
intertropical_convergence_zone,Intertropical Convergence Zone,310
carbonic_anhydrase,Carbonic anhydrase,311
anaerobic_respiration,Anaerobic respiration,312
recess_appointment,Recess appointment,312
erik_erikson,Erik Erikson,312
philip_zimbardo,Philip Zimbardo,313
things_fall_apart,Things Fall Apart,313
welfare_economics,Welfare economics,313
rossby_wave,Rossby wave,313
congress_of_berlin,Congress of Berlin,313
billy_budd,Billy Budd,313
actin,Actin,313
charles-valentin_alkan,Charles-Valentin Alkan,313
salton_sea,Salton Sea,314
influenza_a_virus,Influenza A virus,314
oligochaeta,Oligochaeta,314
ben_shahn,Ben Shahn,314
bleak_house,Bleak House,314
edward_c._tolman,Edward C. Tolman,314
john_harsanyi,John Harsanyi,314
australopithecus_afarensis,Australopithecus afarensis,315
phagocyte,Phagocyte,315
minnesota_multiphasic_personality_inventory,Minnesota Multiphasic Personality Inventory,316
fermionic_condensate,Fermionic condensate,316
hopi_language,Hopi language,316
civilization_and_its_discontents,Civilization and Its Discontents,316
helicase,Helicase,316
great_slave_lake,Great Slave Lake,317
rosenhan_experiment,Rosenhan experiment,317
cloud_seeding,Cloud seeding,317
wendigo,Wendigo,318
alfred_l._kroeber,Alfred L. Kroeber,319
atahualpa,Atahualpa,319
giselle,Giselle,319
grignard_reaction,Grignard reaction,320
colligative_properties,Colligative properties,320
clever_hans,Clever Hans,320
kerr_metric,Kerr metric,320
b_vitamins,B vitamins,321
des_moines_river,Des Moines River,321
deccan_plateau,Deccan Plateau,321
willem_de_kooning,Willem de Kooning,322
heart_sutra,Heart Sutra,322
beaver_island_(lake_michigan),Beaver Island (Lake Michigan),322
blue_ridge_mountains,Blue Ridge Mountains,323
whiskey_ring,Whiskey Ring,323
c._wright_mills,C. Wright Mills,323
lorraine_hansberry,Lorraine Hansberry,324
defence_mechanisms,Defence mechanisms,324
listeria_monocytogenes,Listeria monocytogenes,324
shrine,Shrine,324
temporal_lobe,Temporal lobe,324
androstenedione,Androstenedione,324
ordinary_time,Ordinary Time,325
dietrich_fischer-dieskau,Dietrich Fischer-Dieskau,325
annunciation,Annunciation,325
the_bald_soprano,The Bald Soprano,326
learned_helplessness,Learned helplessness,326
ode_on_a_grecian_urn,Ode on a Grecian Urn,327
glycosylation,Glycosylation,327
the_seagull,The Seagull,327
hawthorne_effect,Hawthorne effect,327
carson_mccullers,Carson McCullers,328
sublimation_(phase_transition),Sublimation (phase transition),329
the_glass_bead_game,The Glass Bead Game,329
von_neumann_architecture,Von Neumann architecture,329
the_history_of_sexuality,The History of Sexuality,329
green_river_(colorado_river),Green River (Colorado River),329
myosin,Myosin,329
the_satanic_verses,The Satanic Verses,329
somatostatin,Somatostatin,330
pietro_da_cortona,Pietro da Cortona,330
vulcanoid_asteroid,Vulcanoid asteroid,330
unam_sanctam,Unam sanctam,330
cloud_chamber,Cloud chamber,331
symphony_no._7_(shostakovich),Symphony No. 7 (Shostakovich),331
earnshaw's_theorem,Earnshaw's theorem,331
williamson_ether_synthesis,Williamson ether synthesis,332
l'orfeo,L'Orfeo,332
richard_rogers,Richard Rogers,332
sympatric_speciation,Sympatric speciation,332
cerebrum,Cerebrum,332
day_of_ashura,Day of Ashura,333
barabbas,Barabbas,333
holi,Holi,333
photorespiration,Photorespiration,334
flux_(metallurgy),Flux (metallurgy),335
josiah_royce,Josiah Royce,335
carlo_gesualdo,Carlo Gesualdo,335
the_frogs,The Frogs,335
damping,Damping,336
auxin,Auxin,336
gibberellin,Gibberellin,336
alvin_ailey,Alvin Ailey,336
aldol_reaction,Aldol reaction,337
aldol_condensation,Aldol condensation,337
thutmose_i,Thutmose I,337
pamir_mountains,Pamir Mountains,337
zagros_mountains,Zagros Mountains,337
little_albert_experiment,Little Albert experiment,338
zollverein,Zollverein,338
flow_cytometry,Flow cytometry,338
night_on_bald_mountain,Night on Bald Mountain,338
battle_of_caporetto,Battle of Caporetto,339
sons_of_liberty,Sons of Liberty,339
penobscot_river,Penobscot River,339
cooperativity,Cooperativity,339
spermatogenesis,Spermatogenesis,339
lac_operon,Lac operon,340
okazaki_fragments,Okazaki fragments,340
riboswitch,Riboswitch,340
symphony_no._6_(beethoven),Symphony No. 6 (Beethoven),340
public_sphere,Public sphere,341
gila_river,Gila River,341
quantum_dot,Quantum dot,342
frontier_thesis,Frontier Thesis,342
lake_kivu,Lake Kivu,342
single-nucleotide_polymorphism,Single-nucleotide polymorphism,342
okavango_river,Okavango River,342
the_infinity_gauntlet,The Infinity Gauntlet,343
carbanion,Carbanion,343
the_theory_of_moral_sentiments,The Theory of Moral Sentiments,343
equipartition_theorem,Equipartition theorem,343
deer_in_mythology,Deer in mythology,344
bitterroot_range,Bitterroot Range,344
guru_gobind_singh,Guru Gobind Singh,344
richard_serra,Richard Serra,344
a_sunday_afternoon_on_the_island_of_la_grande_jatte,A Sunday Afternoon on the Island of La Grande Jatte,344
faraday_effect,Faraday effect,344
edward_b._titchener,Edward B. Titchener,344
neuroglia,Neuroglia,344
"bartleby,_the_scrivener","Bartleby, the Scrivener",344
guru_granth_sahib,Guru Granth Sahib,345
reflection_(physics),Reflection (physics),345
imine,Imine,345
winterreise,Winterreise,345
khalsa,Khalsa,346
charles_bulfinch,Charles Bulfinch,346
dawes_plan,Dawes Plan,346
bighorn_sheep,Bighorn sheep,346
philadelphia_chromosome,Philadelphia chromosome,347
lapland_(region),Lapland (region),347
siena_cathedral,Siena Cathedral,347
the_age_of_innocence,The Age of Innocence,348
corpus_luteum,Corpus luteum,348
anterograde_amnesia,Anterograde amnesia,348
protagoras_(dialogue),Protagoras (dialogue),348
transfer_rna,Transfer RNA,349
principal_quantum_number,Principal quantum number,349
ferrofluid,Ferrofluid,350
wozzeck,Wozzeck,350
robie_house,Robie House,350
sibylline_books,Sibylline Books,351
doomsday_(comics),Doomsday (comics),351
edgeworth_box,Edgeworth box,351
pernicious_anemia,Pernicious anemia,351
andrea_palladio,Andrea Palladio,351
the_magic_mountain,The Magic Mountain,351
bobo_doll_experiment,Bobo doll experiment,352
timaeus_(dialogue),Timaeus (dialogue),352
behaviorism,Behaviorism,352
magnetic_moment,Magnetic moment,352
essequibo_river,Essequibo River,352
lysozyme,Lysozyme,352
the_fall_of_the_house_of_usher,The Fall of the House of Usher,353
andrew_wyeth,Andrew Wyeth,353
clifford_odets,Clifford Odets,353
samoan_islands,Samoan Islands,354
william_graham_sumner,William Graham Sumner,354
loop_of_henle,Loop of Henle,354
critique_of_judgment,Critique of Judgment,354
displacement_current,Displacement current,356
manetho,Manetho,356
peer_gynt,Peer Gynt,356
ghosts_(play),Ghosts (play),356
warren_jeffs,Warren Jeffs,356
la_dolce_vita,La Dolce Vita,357
the_merry_widow,The Merry Widow,358
lucas_critique,Lucas critique,358
the_raft_of_the_medusa,The Raft of the Medusa,358
the_theory_of_the_leisure_class,The Theory of the Leisure Class,359
gathas,Gathas,359
cumberland_river,Cumberland River,359
basal_metabolic_rate,Basal metabolic rate,359
albert_b._fall,Albert B. Fall,359
membrane_potential,Membrane potential,359
the_idiot,The Idiot,359
thunderbird_(cryptozoology),Thunderbird (cryptozoology),361
dubliners,Dubliners,361
carl_ditters_von_dittersdorf,Carl Ditters von Dittersdorf,362
action_at_a_distance,Action at a distance,362
muskrat,Muskrat,362
point_reyes,Point Reyes,362
henri_rousseau,Henri Rousseau,362
beyond_good_and_evil,Beyond Good and Evil,363
toshiko_akiyoshi,Toshiko Akiyoshi,364
sargasso_sea,Sargasso Sea,364
lysosomal_storage_disease,Lysosomal storage disease,365
henry_louis_gates,Henry Louis Gates,365
a_shropshire_lad,A Shropshire Lad,365
limbourg_brothers,Limbourg brothers,365
transformation_(genetics),Transformation (genetics),366
astigmatism,Astigmatism,367
penning_trap,Penning trap,367
torsion_spring,Torsion spring,367
saint_ursula,Saint Ursula,367
kisangani,Kisangani,367
songhai_empire,Songhai Empire,367
ostend_manifesto,Ostend Manifesto,368
uriel,Uriel,368
molecular_orbital_theory,Molecular orbital theory,368
cornel_west,Cornel West,368
glengarry_glen_ross,Glengarry Glen Ross,368
niddah,Niddah,368
xanthophyll,Xanthophyll,368
nicomachean_ethics,Nicomachean Ethics,368
sundiata_keita,Sundiata Keita,369
g._e._m._anscombe,G. E. M. Anscombe,369
meno,Meno,369
ethan_frome,Ethan Frome,369
subject_(grammar),Subject (grammar),369
alasdair_macintyre,Alasdair MacIntyre,370
gas_chromatography,Gas chromatography,370
rigid_designator,Rigid designator,370
tractatus_theologico-politicus,Tractatus Theologico-Politicus,370
major_barbara,Major Barbara,370
holden_caulfield,Holden Caulfield,371
sinoatrial_node,Sinoatrial node,371
synchrotron,Synchrotron,371
nestor_(mythology),Nestor (mythology),372
the_portrait_of_a_lady,The Portrait of a Lady,373
critique_of_practical_reason,Critique of Practical Reason,373
verbal_behavior,Verbal Behavior,373
the_phenomenology_of_spirit,The Phenomenology of Spirit,373
faust_(opera),Faust (opera),373
sarah_orne_jewett,Sarah Orne Jewett,373
crown-of-thorns_starfish,Crown-of-thorns starfish,374
freezing-point_depression,Freezing-point depression,374
the_brothers_karamazov,The Brothers Karamazov,374
point_mutation,Point mutation,375
richard_morris_hunt,Richard Morris Hunt,376
idomeneo,Idomeneo,376
arthashastra,Arthashastra,377
solvay_process,Solvay process,377
stark_effect,Stark effect,377
kodiak_island,Kodiak Island,378
shylock,Shylock,378
portrait_of_madame_x,Portrait of Madame X,379
transfection,Transfection,379
the_mystery_of_edwin_drood,The Mystery of Edwin Drood,379
nitrile,Nitrile,379
eoraptor,Eoraptor,379
hannah_(biblical_figure),Hannah (biblical figure),380
dead_souls,Dead Souls,380
raman_scattering,Raman scattering,380
mollusca,Mollusca,381
autophagy,Autophagy,381
thomson_scattering,Thomson scattering,381
queequeg,Queequeg,381
stroke,Stroke,381
three_sisters_(play),Three Sisters (play),383
moses_(michelangelo),Moses (Michelangelo),383
sign_of_the_cross,Sign of the cross,384
transit_of_venus,Transit of Venus,384
anna_o.,Anna O.,384
the_triumph_of_death,The Triumph of Death,385
patch_clamp,Patch clamp,385
small-world_experiment,Small-world experiment,386
dura_mater,Dura mater,386
nosebleed,Nosebleed,386
molly_maguires,Molly Maguires,386
pockels_effect,Pockels effect,386
prayer_for_the_dead,Prayer for the dead,387
der_rosenkavalier,Der Rosenkavalier,387
discovery_of_cosmic_microwave_background_radiation,Discovery of cosmic microwave background radiation,387
bruno_bettelheim,Bruno Bettelheim,387
francis_ysidro_edgeworth,Francis Ysidro Edgeworth,387
